province_name,city_name,district_name,school_name,stage,status,lat,long,province_area,total_population,total_education_age_population,has_valid_coord
KALIMANTAN BARAT,Kab. Sambas,Kec. Sajad,SDN 04 TENGGULI,SD,N,1.4023,109.3724,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Pemangkat,SDN 17 SERDANG,SD,N,1.162628,109.031181,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tangaran,SDN 04 PARIT MERDEKA,SD,N,1.5476,109.1539,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Teluk Keramat,SMAN 2 TELUK KERAMAT,SMA,N,1.556068,109.216663,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sambas,SMP NEGERI 4 SAMBAS,SMP,N,1.3856,109.2722,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sambas,SDN 27 KARTIASA,SD,N,1.382228,109.268535,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tebas,SMP NEGERI 8 TEBAS,SMP,N,1.2374,109.1894,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Pemangkat,SDN 08 PEMANGKAT,SD,N,1.171811,109.000404,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Jawai Selatan,SDN 10 MATANG SURI,SD,N,1.2776,109.0377,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Semparuk,SMP NEGERI 3 SEMPARUK,SMP,N,1.1929,109.0906,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Selakau,SDN 01 SELAKAU,SD,N,1.0635,108.9721,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Pemangkat,SDN 23 PEMANGKAT,SD,N,1.1578,108.9648,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tebas,SDN 31 PANGKALAN KONGSI I,SD,N,1.1542,109.1589,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sambas,SDN 08 KARTIASA,SD,N,1.3865,109.2708,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Selakau,SDN 07 SUNGAI DAUN,SD,N,1.024,109.0376,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Semparuk,SDN 02 GERSIK,SD,N,1.1763,109.0436,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sambas,SMAS ST BONA VENTURA,SMA,S,1.3627,109.2993,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tebas,SD SANTO YOSEP TEBAS,SD,S,1.2271,109.1421,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Subah,SDN 14 TRANS SABUNG,SD,N,1.2543,109.4428,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tebas,SDN 48 SEGARAU PARIT,SD,N,1.2435,109.103,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Teluk Keramat,SMP NEGERI 1 TELUK KERAMAT,SMP,N,1.4701,109.2184,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Selakau,SDN 02 SELAKAU,SD,N,1.0616,108.9721,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sebawi,SMP NEGERI 2 SEBAWI,SMP,N,1.2969,109.2487,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Semparuk,SMPN 5 SEMPARUK,SMP,N,1.1735516,109.0671822,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tebas,SDN 11 PANGKALAN KONGSI,SD,N,1.1634,109.1528,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sambas,SDN 02 DALAM KAUM,SD,N,1.364,109.3183,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Paloh,SMP PGRI 1 PALOH,SMP,S,1.5977,109.2031,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Subah,SDN 10 SATAI A,SD,N,1.2561,109.4175,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Paloh,SDN 12 TANAH HITAM,SD,N,1.6357,109.2285,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Subah,SMP NEGERI 3 SUBAH,SMP,N,1.2105,109.5534,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Teluk Keramat,SDN 24 TELUK DURIAN,SD,N,1.4464,109.2372,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tekarang,SDN 05 TEKARANG,SD,N,1.2751,109.142,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Subah,SDN 15 MENSADE,SD,N,1.118,109.4999,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Selakau,SMP KARUNIA SELAKAU,SMP,S,1.0543,108.9733,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sajad,SDN 06 JAMBU,SD,N,1.3959,109.4434,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Paloh,SMAN 1 PALOH,SMA,N,1.728,109.3137,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Jawai,SDN 17 SARANG BURUNG KUALA,SD,N,1.3865,109.0745,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Pemangkat,SDN 07 PEMANGKAT,SD,N,1.1721,108.9927,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tebas,SDN 42 SERINDANG,SD,N,1.1251,109.1406,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Semparuk,SDN 08 SEPINGGAN KECIL,SD,N,1.1557,109.0991,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Teluk Keramat,SMKN 1 TELUK KERAMAT,SMK,N,1.47,109.2164,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sajad,SMP NEGERI 2 SATU ATAP SAJAD,SMP,N,1.3956,109.4433,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tekarang,SDN 06 TANJUNG BULUH,SD,N,1.257,109.1364,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sebawi,SD NEGERI 04 TANJUNG PUTAT,SD,N,1.2647,109.1908,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sajingan Besar,SMP NEGERI 4 SAJINGAN BESAR,SMP,N,1.6421,109.5149,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Galing,SMP NEGERI 3 GALING,SMP,N,1.5584,109.4258,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tangaran,SMP NEGERI 2 SATU ATAP TANGARAN,SMP,N,1.5371,109.0829,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Paloh,SMP NEGERI 7 PALOH,SMP,N,1.6949,109.2984,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sebawi,SMKS PERTANIAN RANTAU PANJANG,SMK,S,1.2936,109.2361,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Pemangkat,SMP FILADELFIA PEMANGKAT,SMP,S,1.1497,108.9675,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Selakau,SDN 15 PARIT KONGSI,SD,N,1.0577,109.0245,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Jawai Selatan,SDN 01 MATANG SURI,SD,N,1.2774,109.0235,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sajingan Besar,SDN 13 TANJUNG,SD,N,1.6591,109.5912,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tebas,SMP NEGERI 9 SATU ATAP TEBAS,SMP,N,1.1606,109.1046,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Teluk Keramat,SDN 05 TAMANG,SD,N,1.3708,109.2146,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sejangkung,SDN 19 MEDANG,SD,N,1.3841,109.2726,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Semparuk,SMP NEGERI 4 SEMPARUK,SMP,N,1.163,109.0704,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Galing,SDN 21 TEMPAPAN HULU,SD,N,1.529737,109.385051,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Paloh,SDN 07 MATANG DANAU,SD,N,1.5983,109.2032,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Selakau Timur,SDN 04 SERANGGAM,SD,N,1.0788,109.0621,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tekarang,SDN 11 TANJUNG BULUH,SD,N,1.312,109.1657,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Teluk Keramat,SDN 35 SEPANDAN,SD,N,1.4704,109.2339,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Semparuk,SDN 14 SIMPUAN,SD,N,1.163,109.0705,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sambas,SDN 28 PERUM MUTIARA INDAH,SD,N,1.3532,109.2949,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Teluk Keramat,SDN 02 SEKURA,SD,N,1.47,109.2178,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Jawai Selatan,SDN 02 SARILABA A,SD,N,1.2681,109.033,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Teluk Keramat,SDN 10 SANGE TEBAT,SD,N,1.5619,109.2494,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Galing,SDN 04 SUNGAI GUNTUNG,SD,N,1.5622,109.4192,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tangaran,SDN 07 SADAYAN,SD,N,1.522,109.141,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Jawai,SDN 16 SARANG BURUNG KOLAM,SD,N,1.4283,109.0807,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Selakau,SDN 09 SEMELAGI BESAR,SD,N,1.003,108.9864,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Galing,SDN 01 TAMANG SAGANG,SD,N,1.4799,109.3514,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sejangkung,SDN 11 SAJINGAN KECIL,SD,N,1.4403,109.4671,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Teluk Keramat,SDN 13 KUBUNG,SD,N,1.4091,109.2429,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Teluk Keramat,SDN 06 SEBADI,SD,N,1.5119,109.19,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tebas,SDN 09 SUNGAI KELAMBU,SD,N,1.1863,109.1296,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Teluk Keramat,SDN 27 SEKUMBAK,SD,N,1.4175,109.2113,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tebas,SDN 05 TEBAS,SD,N,1.2305,109.1444,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tebas,SDN 01 TEBAS,SD,N,1.2304,109.1459,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Paloh,SMP NEGERI 2 PALOH,SMP,N,1.6442,109.2388,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sajad,SDN 07 SARANG BURUNG,SD,N,1.3637,109.4466,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Jawai Selatan,SMPN 3 JAWAI SELATAN,SMP,N,1.2405,109.0447,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sambas,SDN 15 KARTIASA,SD,N,1.568,109.1682,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Paloh,SDN 10 MATANG PUTUS,SD,N,1.6019,109.2188,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Salatiga,SDN 08 SELINDUNG,SD,N,1.1239,109.0007,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sambas,SDN 07 PENDAWAN,SD,N,1.3575,109.3064,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Paloh,SMP NEGERI 1 PALOH,SMP,N,1.7376,109.2993,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tebas,SMP NEGERI 4 TEBAS,SMP,N,1.2572,109.0836,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Jawai Selatan,SDN 05 MATANG TERAP,SD,N,1.2777,109.0378,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Pemangkat,SMAS AMKUR PEMANGKAT,SMA,S,1.1753,108.9769,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Jawai,SMP NEGERI 2 JAWAI,SMP,N,1.4032,109.0799,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Teluk Keramat,SDN 23 SAYANG,SD,N,1.4568,109.2619,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Subah,SMAN 1 SUBAH,SMA,N,1.1607,109.48,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tebas,SDN 32 MAKRAMPAI,SD,N,1.2346,109.1526,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Galing,SDN 06 KUPAK REBUNG,SD,N,1.4753,109.3589,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sambas,SDN 16 SAING RAMBI,SD,N,1.3483,109.2811,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tangaran,SDN 14 ARUNG KUANG,SD,N,1.5415,109.1533,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sambas,SDN 14 SEMANGAU,SD,N,1.3054,109.253,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tebas,SDN 10 SERINDANG,SD,N,1.1444,109.1348,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sambas,SD AMKUR SAMBAS,SD,S,1.361,109.2996,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sejangkung,SDN 22 SELADU,SD,N,1.4317,109.3452,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Selakau Timur,SMP NEGERI 1 SELAKAU TIMUR,SMP,N,1.0748,109.0826,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Paloh,SMAN 2 PALOH,SMA,N,2.0077,109.6099,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Jawai,SDN 21 SARANG BURUNG DANAU,SD,N,1.4561,109.0833,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Salatiga,SMP NEGERI 2 SALATIGA,SMP,N,1.0905,109.0432,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Semparuk,SDN 15 SEBURING GERSIK,SD,N,1.1524,109.0452,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Subah,SMP NEGERI 7 SUBAH,SMP,N,1.128563,109.187259,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sejangkung,SDN 08 PENAKALAN,SD,N,1.4016,109.2903,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tebas,SDN 41 GELAMAK,SD,N,1.1583,109.1462,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sejangkung,SDN 25 SOKO,SD,N,1.4495,109.3798,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Teluk Keramat,SDN 32 TANJUNG BAKAU,SD,N,1.4359,109.2363,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Pemangkat,SD ASOKA WIDYA,SD,S,1.156171,108.982612,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sajingan Besar,SDN 11 ASUANSANG,SD,N,1.7915,109.4636,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sebawi,SD NEGERI 03 SEMPALAI,SD,N,1.2533,109.1735,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Semparuk,SDN 04 SIMPUAN,SD,N,1.1798,109.0646,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sejangkung,SDN 02 SENDOYAN CAPIL,SD,N,1.4525,109.4128,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Jawai Selatan,SDN 07 SEMPERIUK B,SD,N,1.2284,109.073,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tebas,SDN 14 PELANJAU,SD,N,1.1374,109.15,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Selakau Timur,SMKN 1 SELAKAU TIMUR,SMK,N,1.0724,109.0557,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Teluk Keramat,SMKN 2 TELUK KERAMAT,SMK,N,1.4361,109.232,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tebas,SMP NEGERI 2 TEBAS,SMP,N,1.1876,109.1648,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tangaran,SDN 9 PINANG MERAH,SD,N,1.3857,109.3879,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tebas,SDN 06 MENSERE,SD,N,1.2129,109.127,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Salatiga,SDN 09 PARIT LINTANG,SD,N,1.0975,109.0743,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Subah,SD TALENTA SUNGAI KAJANG,SD,S,1.2201,109.3875,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Jawai,SDN 07 SENTEBANG,SD,N,1.3162,109.0475,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tebas,SMA SWASTA PERINTIS TEBAS,SMA,S,1.1903276,109.1762266,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Galing,SMP NEGERI 2 GALING,SMP,N,1.5694,109.3315,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Jawai,SDN 19 BAKAU,SD,N,1.3415,109.0867,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Jawai,SMP NEGERI 3 JAWAI,SMP,N,1.3255,109.0506,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tebas,SDN 15 SEMPALAI,SD,N,1.2499,109.1714,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Galing,SDN 20 SUNGAI PALAH,SD,N,1.5617,109.3791,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Teluk Keramat,SDN 21 SEKURA KELUMPANG,SD,N,1.4905,109.2069,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Salatiga,SDN 06 PARIT LINTANG,SD,N,1.1037,109.0567,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sambas,SMAS PANCA BAKTI SAMBAS,SMA,S,1.3683,109.302,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Jawai,SDN 09 BAKAU,SD,N,1.3517,109.0635,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tebas,SDN 38 KELINGKAU,SD,N,1.1633,109.2282,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Jawai,SMP NEGERI 1 JAWAI,SMP,N,1.2964,109.0364,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sebawi,SD NEGERI 09 SEPUK,SD,N,1.2838,109.1995,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sajad,SDN 03 JIRAK,SD,N,1.401,109.3591,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Jawai Selatan,SDN 18 RAMAYADI,SD,N,1.2192,108.9757,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Subah,SDN 06 SATAI C.,SD,N,1.2373,109.511,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Jawai Selatan,SDN 17 SABARAN PARIT,SD,N,1.2481,109.0899,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tangaran,SMP ISLAM MERABUAN,SMP,S,1.0064,109.0641,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Jawai,SDN 02 SENTEBANG,SD,N,1.3127,109.0462,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tebas,SDN 04 TEBAS,SD,N,1.2217,109.1456,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Selakau,SDN 19 SEMELAGI BESAR,SD,N,1.0044,109.0018,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tekarang,SDN 09 TANJUNG BULUH,SD,N,1.2912,109.1535,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Selakau,SMPN 5 SELAKAU,SMP,N,1.0623,108.972,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tekarang,SDN 04 SEMPADIAN,SD,N,1.2949,109.1393,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Pemangkat,SMP NEGERI 1 PEMANGKAT,SMP,N,1.1808,108.9757,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tangaran,SDN 13 LUBUK RAWA,SD,N,1.5421,109.1748,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tebas,SDN 03 TEBAS,SD,N,1.2291,109.141,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sebawi,SD NEGERI 01 KOTA BANGUN,SD,N,1.2984,109.177,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sambas,SLB NEGERI SAMBAS,SLB,N,1.3808,109.3154,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Galing,SDN 18 SEBURUAN,SD,N,1.5266,109.377,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Jawai,SMKN 1 JAWAI,SMK,N,1.4079,109.0796,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sajingan Besar,SMKN 1 SAJINGAN BESAR,SMK,N,1.6193,109.6251,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Galing,SDN 07 SIJANG,SD,N,1.56,109.4221,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tebas,SDN 17 SENSENG,SD,N,1.1776,109.1065,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tekarang,SMP NEGERI 1 TEKARANG,SMP,N,1.275,109.1421,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Teluk Keramat,SMAN 4 TELUK KERAMAT,SMA,N,1.4935,109.3014,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Galing,SMP NEGERI 7 SATU ATAP GALING,SMP,N,1.523,109.3407,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sambas,SDN 06 DALAM KAUM,SD,N,1.3637,109.3179,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sejangkung,SDN 14 SENDOYAN BUNGOR,SD,N,1.4531,109.4025,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sejangkung,SDN 21 NANTE,SD,N,1.4495,109.4161,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sambas,SDS TARBIYATUL ISLAM,SD,S,1.3594,109.3137,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Subah,SDN 08 SABUNG SETANGGA,SD,N,1.275,109.391,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Selakau Timur,SDN 06 SELOBAT,SD,N,1.0374,109.1882,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Galing,SDN 10 DAUP,SD,N,1.6098,109.3304,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tebas,SMP NEGERI 6 TEBAS,SMP,N,1.1357,109.1423,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Selakau Timur,SDN 03 SELAKAU TUA,SD,N,1.0655,109.0765,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sebawi,SD NEGERI 05 SEBAWI A.,SD,N,1.2822,109.2181,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tebas,SMP ALFALAH TEBAS,SMP,S,1.1854,109.1015,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tekarang,SDN 08 SEMPADIAN,SD,N,1.2948,109.1394,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sejangkung,SDN 09 KENANAI,SD,N,1.4511,109.3099,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Tebas,SMP SWASTA PERINTIS,SMP,S,1.183331,109.141321,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Sejangkung,SDN 15 SENDOYAN,SD,N,1.4888,109.3835,147307,5541376.0,1880198,True
KALIMANTAN BARAT,Kab. Sambas,Kec. Galing,SMAN 2 GALING,SMA,N,1.5409,109.1443,147307,5541376.0,1880198,True
