date,city,province,latitude,longitude,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,windspeed_10m_max,windgusts_10m_max,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,et0_fao_evapotranspiration,vapor_pressure_deficit_max,shortwave_radiation_sum,sunshine_hours,is_dry_day,high_fire_danger,month,year,season
2024-10-15,Sintang,Kalimantan Barat,0.0639,111.4732,29.2,23.5,24.8,25.5,25.5,8.4,21.6,94,100,72,2.32,1.12,11.26,4.86,0,0,10,2024,Dry Season (Jun-Oct)
2024-10-16,Sintang,Kalimantan Barat,0.0639,111.4732,31.3,22.7,25.9,40.9,40.9,10.1,25.2,87,100,61,4.09,1.79,19.75,9.41,0,0,10,2024,Dry Season (Jun-Oct)
2024-10-17,Sintang,Kalimantan Barat,0.0639,111.4732,29.7,23.1,25.7,22.7,22.7,8.2,15.8,87,100,65,2.93,1.48,13.78,6.3,0,0,10,2024,Dry Season (Jun-Oct)
2024-10-18,Sintang,Kalimantan Barat,0.0639,111.4732,33.1,23.5,26.6,8.0,8.0,9.1,23.4,85,100,55,4.7,2.29,22.82,10.89,0,0,10,2024,Dry Season (Jun-Oct)
2024-10-19,Sintang,Kalimantan Barat,0.0639,111.4732,30.6,23.5,26.4,6.9,6.9,6.7,19.4,85,100,64,3.6,1.58,17.07,9.53,0,0,10,2024,Dry Season (Jun-Oct)
2024-10-20,Sintang,Kalimantan Barat,0.0639,111.4732,32.2,23.3,26.6,9.7,9.7,18.2,40.0,82,100,58,4.41,1.99,21.03,10.0,0,0,10,2024,Dry Season (Jun-Oct)
2024-10-21,Sintang,Kalimantan Barat,0.0639,111.4732,29.5,23.4,26.0,5.8,5.8,7.9,20.5,86,100,67,2.82,1.34,13.45,5.65,0,0,10,2024,Dry Season (Jun-Oct)
2024-10-22,Sintang,Kalimantan Barat,0.0639,111.4732,34.7,22.8,28.1,0.0,0.0,10.9,27.0,71,96,42,5.3,3.2,22.98,10.28,1,0,10,2024,Dry Season (Jun-Oct)
2024-10-23,Sintang,Kalimantan Barat,0.0639,111.4732,33.2,23.4,28.4,0.1,0.1,10.4,22.3,72,95,51,5.07,2.47,22.03,10.78,1,0,10,2024,Dry Season (Jun-Oct)
2024-10-24,Sintang,Kalimantan Barat,0.0639,111.4732,34.4,24.7,28.6,0.8,0.8,10.8,32.8,73,94,49,5.25,2.78,23.16,11.0,1,0,10,2024,Dry Season (Jun-Oct)
2024-10-25,Sintang,Kalimantan Barat,0.0639,111.4732,33.2,23.4,27.8,0.1,0.1,8.4,22.0,77,95,53,4.63,2.33,20.95,11.41,1,0,10,2024,Dry Season (Jun-Oct)
2024-10-26,Sintang,Kalimantan Barat,0.0639,111.4732,33.5,23.0,27.5,0.2,0.2,7.3,24.8,80,99,51,4.81,2.46,22.58,11.18,1,0,10,2024,Dry Season (Jun-Oct)
2024-10-27,Sintang,Kalimantan Barat,0.0639,111.4732,32.8,24.3,28.1,0.2,0.2,8.1,21.2,79,99,52,4.42,2.38,20.29,10.49,1,0,10,2024,Dry Season (Jun-Oct)
2024-10-28,Sintang,Kalimantan Barat,0.0639,111.4732,33.8,23.7,28.6,1.3,1.3,14.1,29.5,76,99,52,5.12,2.5,23.22,11.5,1,0,10,2024,Dry Season (Jun-Oct)
2024-10-29,Sintang,Kalimantan Barat,0.0639,111.4732,32.6,24.2,27.7,2.1,2.1,13.8,31.7,85,99,61,4.09,1.92,19.49,10.78,0,0,10,2024,Dry Season (Jun-Oct)
2024-10-30,Sintang,Kalimantan Barat,0.0639,111.4732,33.5,24.2,28.2,6.6,6.6,11.9,36.0,81,98,56,4.66,2.25,21.72,10.18,0,0,10,2024,Dry Season (Jun-Oct)
2024-10-31,Sintang,Kalimantan Barat,0.0639,111.4732,30.8,23.4,25.5,28.1,28.1,9.7,22.3,92,100,69,3.07,1.37,14.85,6.03,0,0,10,2024,Dry Season (Jun-Oct)
2024-11-01,Sintang,Kalimantan Barat,0.0639,111.4732,31.0,24.0,25.9,7.0,7.0,11.6,28.1,91,100,67,3.26,1.47,16.22,7.96,0,0,11,2024,Wet Season (Nov-May)
2024-11-02,Sintang,Kalimantan Barat,0.0639,111.4732,31.6,23.6,26.6,14.6,14.6,10.8,22.7,88,100,63,3.89,1.7,18.63,9.28,0,0,11,2024,Wet Season (Nov-May)
2024-11-03,Sintang,Kalimantan Barat,0.0639,111.4732,30.6,23.3,25.9,24.9,24.9,11.5,25.6,89,100,65,3.61,1.55,17.43,8.46,0,0,11,2024,Wet Season (Nov-May)
2024-11-04,Sintang,Kalimantan Barat,0.0639,111.4732,32.0,23.3,26.4,1.7,1.7,9.2,20.5,86,100,57,4.36,2.03,21.16,11.31,1,0,11,2024,Wet Season (Nov-May)
2024-11-05,Sintang,Kalimantan Barat,0.0639,111.4732,32.9,23.6,26.4,12.7,12.7,12.2,31.7,88,100,57,4.43,2.14,21.36,10.21,0,0,11,2024,Wet Season (Nov-May)
2024-11-06,Sintang,Kalimantan Barat,0.0639,111.4732,25.4,23.1,24.2,15.8,15.8,6.5,13.3,99,100,94,1.18,0.18,5.71,0.0,0,0,11,2024,Wet Season (Nov-May)
2024-11-07,Sintang,Kalimantan Barat,0.0639,111.4732,31.2,23.3,25.5,14.8,14.8,13.4,29.2,92,100,64,3.29,1.64,16.23,8.34,0,0,11,2024,Wet Season (Nov-May)
2024-11-08,Sintang,Kalimantan Barat,0.0639,111.4732,32.9,23.3,26.5,7.9,7.9,8.5,21.2,86,100,56,4.46,2.2,21.61,10.46,0,0,11,2024,Wet Season (Nov-May)
2024-11-09,Sintang,Kalimantan Barat,0.0639,111.4732,30.3,23.3,25.8,12.8,12.8,7.2,20.2,90,100,68,3.25,1.37,15.82,7.27,0,0,11,2024,Wet Season (Nov-May)
2024-11-10,Sintang,Kalimantan Barat,0.0639,111.4732,32.3,23.2,26.6,20.3,20.3,8.9,20.9,86,100,60,4.59,1.94,21.96,10.0,0,0,11,2024,Wet Season (Nov-May)
2024-11-11,Sintang,Kalimantan Barat,0.0639,111.4732,26.4,23.0,24.8,7.2,7.2,6.7,14.0,96,100,89,1.69,0.38,8.27,0.7,0,0,11,2024,Wet Season (Nov-May)
2024-11-12,Sintang,Kalimantan Barat,0.0639,111.4732,32.7,23.3,27.0,0.8,0.8,10.8,22.0,84,99,55,4.6,2.22,22.08,10.61,1,0,11,2024,Wet Season (Nov-May)
2024-11-13,Sintang,Kalimantan Barat,0.0639,111.4732,30.8,23.2,25.8,27.2,27.2,10.0,20.9,92,99,71,3.43,1.3,16.87,8.16,0,0,11,2024,Wet Season (Nov-May)
2024-11-14,Sintang,Kalimantan Barat,0.0639,111.4732,29.3,23.6,25.7,15.0,15.0,9.5,19.4,92,99,80,3.22,0.8,15.94,7.05,0,0,11,2024,Wet Season (Nov-May)
2024-11-15,Sintang,Kalimantan Barat,0.0639,111.4732,30.1,23.3,25.7,20.8,20.8,10.4,22.0,92,99,73,3.52,1.13,17.69,6.92,0,0,11,2024,Wet Season (Nov-May)
2024-11-16,Sintang,Kalimantan Barat,0.0639,111.4732,30.8,23.2,26.1,12.2,12.2,7.2,19.1,89,99,66,3.63,1.49,17.89,8.8,0,0,11,2024,Wet Season (Nov-May)
2024-11-17,Sintang,Kalimantan Barat,0.0639,111.4732,30.5,23.6,26.2,10.1,10.1,7.5,17.3,90,100,70,3.65,1.3,17.71,8.28,0,0,11,2024,Wet Season (Nov-May)
2024-11-18,Sintang,Kalimantan Barat,0.0639,111.4732,30.5,24.0,26.2,17.5,17.5,10.6,27.7,91,100,69,3.63,1.34,17.96,8.29,0,0,11,2024,Wet Season (Nov-May)
2024-11-19,Sintang,Kalimantan Barat,0.0639,111.4732,31.1,23.4,25.9,31.0,31.0,10.3,22.7,91,99,68,3.74,1.46,18.42,9.38,0,0,11,2024,Wet Season (Nov-May)
2024-11-20,Sintang,Kalimantan Barat,0.0639,111.4732,27.9,23.9,25.4,19.7,19.7,5.3,21.2,94,99,80,1.96,0.73,9.58,4.03,0,0,11,2024,Wet Season (Nov-May)
2024-11-21,Sintang,Kalimantan Barat,0.0639,111.4732,30.3,23.4,26.1,18.0,18.0,10.9,20.9,91,99,71,3.19,1.24,15.58,6.56,0,0,11,2024,Wet Season (Nov-May)
2024-11-22,Sintang,Kalimantan Barat,0.0639,111.4732,30.2,23.6,25.8,22.3,22.3,9.7,30.2,93,99,70,2.91,1.27,14.45,7.22,0,0,11,2024,Wet Season (Nov-May)
2024-11-23,Sintang,Kalimantan Barat,0.0639,111.4732,29.9,23.6,25.8,32.2,32.2,11.8,25.2,91,99,74,3.15,1.08,15.41,7.72,0,0,11,2024,Wet Season (Nov-May)
2024-11-24,Sintang,Kalimantan Barat,0.0639,111.4732,30.9,23.3,26.3,11.9,11.9,11.4,27.7,89,99,69,4.12,1.4,20.21,10.61,0,0,11,2024,Wet Season (Nov-May)
2024-11-25,Sintang,Kalimantan Barat,0.0639,111.4732,29.4,23.7,26.2,10.8,10.8,10.7,19.8,89,99,73,2.63,1.12,12.52,7.27,0,0,11,2024,Wet Season (Nov-May)
2024-11-26,Sintang,Kalimantan Barat,0.0639,111.4732,31.5,24.1,26.6,20.0,20.0,10.7,19.8,89,99,65,3.89,1.61,18.93,8.13,0,0,11,2024,Wet Season (Nov-May)
2024-11-27,Sintang,Kalimantan Barat,0.0639,111.4732,30.3,23.7,26.3,14.2,14.2,9.6,23.8,90,100,71,3.21,1.25,15.82,6.39,0,0,11,2024,Wet Season (Nov-May)
2024-11-28,Sintang,Kalimantan Barat,0.0639,111.4732,30.2,23.9,26.2,19.9,19.9,10.2,25.6,89,99,70,3.74,1.28,18.57,9.23,0,0,11,2024,Wet Season (Nov-May)
2024-11-29,Sintang,Kalimantan Barat,0.0639,111.4732,30.2,23.7,26.0,12.3,12.3,11.3,23.8,89,100,68,3.5,1.36,17.27,8.92,0,0,11,2024,Wet Season (Nov-May)
2024-11-30,Sintang,Kalimantan Barat,0.0639,111.4732,27.8,24.2,25.6,9.8,9.8,6.6,19.1,93,99,83,1.63,0.63,7.78,1.56,0,0,11,2024,Wet Season (Nov-May)
2024-12-01,Sintang,Kalimantan Barat,0.0639,111.4732,31.3,23.9,26.5,15.8,15.8,14.1,33.5,89,100,68,4.1,1.47,20.03,9.18,0,0,12,2024,Wet Season (Nov-May)
2024-12-02,Sintang,Kalimantan Barat,0.0639,111.4732,30.2,24.0,26.6,0.8,0.8,9.8,17.3,86,99,68,3.17,1.37,14.98,7.2,1,0,12,2024,Wet Season (Nov-May)
2024-12-03,Sintang,Kalimantan Barat,0.0639,111.4732,31.2,24.1,26.2,14.1,14.1,12.8,34.6,90,99,66,3.61,1.52,17.71,8.25,0,0,12,2024,Wet Season (Nov-May)
2024-12-04,Sintang,Kalimantan Barat,0.0639,111.4732,30.3,24.2,26.7,1.5,1.5,8.7,23.8,87,100,67,3.4,1.42,16.12,7.91,1,0,12,2024,Wet Season (Nov-May)
2024-12-05,Sintang,Kalimantan Barat,0.0639,111.4732,27.9,24.0,25.4,16.5,16.5,10.3,27.7,93,99,83,1.77,0.64,8.38,2.23,0,0,12,2024,Wet Season (Nov-May)
2024-12-06,Sintang,Kalimantan Barat,0.0639,111.4732,30.7,23.8,26.5,4.2,4.2,6.6,33.8,87,98,66,3.64,1.5,17.61,8.7,0,0,12,2024,Wet Season (Nov-May)
2024-12-07,Sintang,Kalimantan Barat,0.0639,111.4732,32.0,23.9,26.9,4.8,4.8,10.9,30.2,87,99,65,4.33,1.63,20.8,10.25,0,0,12,2024,Wet Season (Nov-May)
2024-12-08,Sintang,Kalimantan Barat,0.0639,111.4732,31.6,23.8,26.7,13.0,13.0,9.7,23.0,89,99,68,4.14,1.51,20.24,9.55,0,0,12,2024,Wet Season (Nov-May)
2024-12-09,Sintang,Kalimantan Barat,0.0639,111.4732,31.2,23.7,26.2,20.0,20.0,14.5,27.4,90,99,69,3.55,1.4,17.31,9.58,0,0,12,2024,Wet Season (Nov-May)
2024-12-10,Sintang,Kalimantan Barat,0.0639,111.4732,30.6,23.6,26.2,20.8,20.8,11.9,36.0,91,98,70,3.58,1.3,17.99,9.0,0,0,12,2024,Wet Season (Nov-May)
2024-12-11,Sintang,Kalimantan Barat,0.0639,111.4732,30.2,24.1,26.3,17.9,17.9,15.2,33.8,91,100,72,3.41,1.2,17.02,9.44,0,0,12,2024,Wet Season (Nov-May)
2024-12-12,Sintang,Kalimantan Barat,0.0639,111.4732,30.8,23.9,26.1,39.3,39.3,13.3,30.2,92,99,70,3.64,1.31,18.21,8.37,0,0,12,2024,Wet Season (Nov-May)
2024-12-13,Sintang,Kalimantan Barat,0.0639,111.4732,29.4,24.3,26.4,6.2,6.2,8.8,20.9,86,99,68,3.12,1.28,14.69,7.43,0,0,12,2024,Wet Season (Nov-May)
2024-12-14,Sintang,Kalimantan Barat,0.0639,111.4732,30.2,24.3,27.1,0.0,0.0,8.5,17.3,83,97,66,3.32,1.45,15.31,8.34,1,0,12,2024,Wet Season (Nov-May)
2024-12-15,Sintang,Kalimantan Barat,0.0639,111.4732,31.6,24.2,27.1,4.9,4.9,18.6,37.1,85,99,63,4.17,1.7,20.07,10.51,0,0,12,2024,Wet Season (Nov-May)
2024-12-16,Sintang,Kalimantan Barat,0.0639,111.4732,30.7,24.9,26.9,6.6,6.6,10.6,22.0,88,100,68,3.59,1.4,17.13,7.52,0,0,12,2024,Wet Season (Nov-May)
2024-12-17,Sintang,Kalimantan Barat,0.0639,111.4732,31.0,23.8,26.1,4.2,4.2,14.8,37.1,90,97,70,3.79,1.34,19.13,8.27,0,0,12,2024,Wet Season (Nov-May)
2024-12-18,Sintang,Kalimantan Barat,0.0639,111.4732,31.2,23.9,26.2,11.8,11.8,19.0,37.4,91,99,69,3.92,1.42,19.76,9.47,0,0,12,2024,Wet Season (Nov-May)
2024-12-19,Sintang,Kalimantan Barat,0.0639,111.4732,30.9,23.8,25.8,10.9,10.9,13.6,31.0,92,99,69,3.22,1.36,16.2,8.45,0,0,12,2024,Wet Season (Nov-May)
2024-12-20,Sintang,Kalimantan Barat,0.0639,111.4732,30.0,24.0,25.8,14.0,14.0,19.2,36.7,90,99,68,3.4,1.35,17.29,9.04,0,0,12,2024,Wet Season (Nov-May)
2024-12-21,Sintang,Kalimantan Barat,0.0639,111.4732,30.1,24.1,25.9,15.5,15.5,12.1,36.4,92,99,71,3.09,1.24,16.06,8.62,0,0,12,2024,Wet Season (Nov-May)
2024-12-22,Sintang,Kalimantan Barat,0.0639,111.4732,28.9,24.1,25.5,16.1,16.1,10.8,28.8,92,98,76,2.8,0.94,14.4,8.5,0,0,12,2024,Wet Season (Nov-May)
2024-12-23,Sintang,Kalimantan Barat,0.0639,111.4732,31.1,23.0,26.4,6.5,6.5,15.2,27.4,88,99,69,3.99,1.39,19.45,8.34,0,0,12,2024,Wet Season (Nov-May)
2024-12-24,Sintang,Kalimantan Barat,0.0639,111.4732,28.9,23.6,25.6,8.5,8.5,12.5,25.2,91,100,77,3.07,0.93,15.48,8.16,0,0,12,2024,Wet Season (Nov-May)
2024-12-25,Sintang,Kalimantan Barat,0.0639,111.4732,29.9,23.9,26.6,0.1,0.1,6.3,17.3,86,99,66,2.89,1.45,14.07,7.02,1,0,12,2024,Wet Season (Nov-May)
2024-12-26,Sintang,Kalimantan Barat,0.0639,111.4732,30.1,24.5,26.6,12.1,12.1,9.5,23.8,89,99,71,2.99,1.25,14.28,6.47,0,0,12,2024,Wet Season (Nov-May)
2024-12-27,Sintang,Kalimantan Barat,0.0639,111.4732,27.7,24.3,25.9,4.7,4.7,7.2,15.5,93,99,83,1.98,0.61,9.58,4.23,0,0,12,2024,Wet Season (Nov-May)
2024-12-28,Sintang,Kalimantan Barat,0.0639,111.4732,30.9,24.4,26.5,6.8,6.8,9.6,25.2,89,99,68,3.98,1.42,19.74,9.74,0,0,12,2024,Wet Season (Nov-May)
2024-12-29,Sintang,Kalimantan Barat,0.0639,111.4732,31.7,23.9,26.4,17.8,17.8,11.6,24.1,89,99,68,4.05,1.47,19.77,8.31,0,0,12,2024,Wet Season (Nov-May)
2024-12-30,Sintang,Kalimantan Barat,0.0639,111.4732,31.4,24.0,26.8,2.0,2.0,10.7,28.8,87,99,64,4.03,1.63,19.5,10.21,0,0,12,2024,Wet Season (Nov-May)
2024-12-31,Sintang,Kalimantan Barat,0.0639,111.4732,30.6,23.5,26.1,7.7,7.7,13.4,30.2,89,99,68,3.73,1.39,18.34,10.0,0,0,12,2024,Wet Season (Nov-May)
2025-01-01,Sintang,Kalimantan Barat,0.0639,111.4732,30.4,23.3,26.2,13.2,13.2,10.6,24.8,88,99,70,3.7,1.28,17.91,9.52,0,0,1,2025,Wet Season (Nov-May)
2025-01-02,Sintang,Kalimantan Barat,0.0639,111.4732,31.4,24.1,26.9,9.6,9.6,8.8,24.1,86,99,61,4.21,1.78,20.17,9.49,0,0,1,2025,Wet Season (Nov-May)
2025-01-03,Sintang,Kalimantan Barat,0.0639,111.4732,31.3,24.3,26.3,19.3,19.3,12.5,27.4,89,99,66,3.93,1.54,19.42,8.0,0,0,1,2025,Wet Season (Nov-May)
2025-01-04,Sintang,Kalimantan Barat,0.0639,111.4732,30.0,23.4,25.5,10.5,10.5,13.6,30.2,91,98,71,3.35,1.21,16.99,8.44,0,0,1,2025,Wet Season (Nov-May)
2025-01-05,Sintang,Kalimantan Barat,0.0639,111.4732,30.9,22.7,25.6,4.7,4.7,14.5,30.2,89,100,68,4.19,1.41,21.33,10.4,0,0,1,2025,Wet Season (Nov-May)
2025-01-06,Sintang,Kalimantan Barat,0.0639,111.4732,31.1,22.5,25.9,2.7,2.7,10.6,22.7,89,99,67,3.9,1.49,19.24,10.86,0,0,1,2025,Wet Season (Nov-May)
2025-01-07,Sintang,Kalimantan Barat,0.0639,111.4732,29.3,23.2,25.1,22.1,22.1,12.5,23.8,92,99,74,2.86,1.04,14.31,6.93,0,0,1,2025,Wet Season (Nov-May)
2025-01-08,Sintang,Kalimantan Barat,0.0639,111.4732,30.2,23.5,25.7,11.9,11.9,7.4,19.8,91,99,70,3.44,1.28,17.17,8.75,0,0,1,2025,Wet Season (Nov-May)
2025-01-09,Sintang,Kalimantan Barat,0.0639,111.4732,29.0,23.8,25.7,11.2,11.2,8.0,17.3,92,99,76,2.99,0.97,14.83,6.24,0,0,1,2025,Wet Season (Nov-May)
2025-01-10,Sintang,Kalimantan Barat,0.0639,111.4732,30.5,23.9,26.2,7.0,7.0,10.5,23.0,91,99,72,3.44,1.2,16.75,8.18,0,0,1,2025,Wet Season (Nov-May)
2025-01-11,Sintang,Kalimantan Barat,0.0639,111.4732,31.0,23.4,25.8,56.2,56.2,11.4,30.6,90,99,66,3.92,1.52,19.56,8.55,0,0,1,2025,Wet Season (Nov-May)
2025-01-12,Sintang,Kalimantan Barat,0.0639,111.4732,29.9,23.9,26.1,4.6,4.6,10.2,23.4,87,99,67,3.45,1.38,16.84,8.09,0,0,1,2025,Wet Season (Nov-May)
2025-01-13,Sintang,Kalimantan Barat,0.0639,111.4732,29.9,23.6,25.6,21.4,21.4,8.3,25.2,92,99,70,3.25,1.24,16.25,8.54,0,0,1,2025,Wet Season (Nov-May)
2025-01-14,Sintang,Kalimantan Barat,0.0639,111.4732,27.1,23.6,25.0,1.9,1.9,9.8,21.6,91,99,78,1.7,0.79,7.86,0.62,1,0,1,2025,Wet Season (Nov-May)
2025-01-15,Sintang,Kalimantan Barat,0.0639,111.4732,30.0,23.4,25.7,19.8,19.8,8.3,19.8,89,99,70,3.76,1.25,18.57,9.21,0,0,1,2025,Wet Season (Nov-May)
2025-01-16,Sintang,Kalimantan Barat,0.0639,111.4732,28.1,23.0,25.3,3.1,3.1,10.1,26.3,91,99,78,2.74,0.85,13.84,7.41,0,0,1,2025,Wet Season (Nov-May)
2025-01-17,Sintang,Kalimantan Barat,0.0639,111.4732,31.2,23.5,26.8,3.7,3.7,9.1,22.3,86,99,66,4.22,1.54,20.57,10.72,0,0,1,2025,Wet Season (Nov-May)
2025-01-18,Sintang,Kalimantan Barat,0.0639,111.4732,30.8,24.3,26.2,24.1,24.1,11.7,23.0,91,99,71,3.62,1.28,17.87,7.23,0,0,1,2025,Wet Season (Nov-May)
2025-01-19,Sintang,Kalimantan Barat,0.0639,111.4732,25.9,23.3,24.4,18.2,18.2,8.0,19.1,97,100,94,1.35,0.18,6.61,0.19,0,0,1,2025,Wet Season (Nov-May)
2025-01-20,Sintang,Kalimantan Barat,0.0639,111.4732,29.0,23.5,25.6,20.8,20.8,9.6,22.0,89,99,72,2.8,1.13,13.58,5.26,0,0,1,2025,Wet Season (Nov-May)
2025-01-21,Sintang,Kalimantan Barat,0.0639,111.4732,30.0,23.3,25.9,22.1,22.1,12.0,24.8,91,100,70,3.45,1.25,16.81,8.36,0,0,1,2025,Wet Season (Nov-May)
2025-01-22,Sintang,Kalimantan Barat,0.0639,111.4732,30.2,23.3,25.4,33.8,33.8,8.0,27.0,92,99,69,3.45,1.32,17.14,7.55,0,0,1,2025,Wet Season (Nov-May)
2025-01-23,Sintang,Kalimantan Barat,0.0639,111.4732,29.4,23.7,25.3,20.7,20.7,6.0,27.7,93,99,71,2.91,1.18,14.44,6.65,0,0,1,2025,Wet Season (Nov-May)
2025-01-24,Sintang,Kalimantan Barat,0.0639,111.4732,30.8,23.2,26.3,11.8,11.8,11.8,20.5,86,99,66,4.03,1.48,19.62,10.26,0,0,1,2025,Wet Season (Nov-May)
2025-01-25,Sintang,Kalimantan Barat,0.0639,111.4732,30.2,23.0,25.7,32.0,32.0,8.9,22.3,90,99,67,3.73,1.42,18.16,7.03,0,0,1,2025,Wet Season (Nov-May)
2025-01-26,Sintang,Kalimantan Barat,0.0639,111.4732,25.6,23.5,24.5,23.2,23.2,8.0,19.8,97,100,93,1.23,0.22,6.06,0.0,0,0,1,2025,Wet Season (Nov-May)
2025-01-27,Sintang,Kalimantan Barat,0.0639,111.4732,29.4,23.4,25.4,9.4,9.4,10.8,20.9,89,99,71,3.0,1.17,14.63,5.15,0,0,1,2025,Wet Season (Nov-May)
2025-01-28,Sintang,Kalimantan Barat,0.0639,111.4732,25.9,22.9,24.2,14.4,14.4,12.7,27.7,96,99,89,1.5,0.36,7.66,0.09,0,0,1,2025,Wet Season (Nov-May)
2025-01-29,Sintang,Kalimantan Barat,0.0639,111.4732,25.7,22.8,23.8,23.9,23.9,14.6,40.0,98,99,93,1.66,0.24,9.31,1.27,0,0,1,2025,Wet Season (Nov-May)
2025-01-30,Sintang,Kalimantan Barat,0.0639,111.4732,26.8,22.5,24.3,25.5,25.5,12.2,28.4,95,100,81,2.44,0.68,12.82,4.66,0,0,1,2025,Wet Season (Nov-May)
2025-01-31,Sintang,Kalimantan Barat,0.0639,111.4732,28.4,23.0,24.9,11.8,11.8,18.4,36.4,90,99,70,3.0,1.14,14.97,6.96,0,0,1,2025,Wet Season (Nov-May)
2025-02-01,Sintang,Kalimantan Barat,0.0639,111.4732,26.8,22.1,24.3,3.7,3.7,11.9,22.3,89,98,75,1.96,0.87,9.02,2.14,0,0,2,2025,Wet Season (Nov-May)
2025-02-02,Sintang,Kalimantan Barat,0.0639,111.4732,29.1,21.5,25.4,6.4,6.4,9.0,19.1,87,100,71,3.05,1.15,14.95,8.67,0,0,2,2025,Wet Season (Nov-May)
2025-02-03,Sintang,Kalimantan Barat,0.0639,111.4732,29.5,22.6,25.2,23.6,23.6,12.8,27.7,92,100,74,3.42,1.07,17.47,10.21,0,0,2,2025,Wet Season (Nov-May)
2025-02-04,Sintang,Kalimantan Barat,0.0639,111.4732,29.3,23.7,25.4,11.0,11.0,9.2,17.3,92,99,74,2.9,1.02,14.18,4.9,0,0,2,2025,Wet Season (Nov-May)
2025-02-05,Sintang,Kalimantan Barat,0.0639,111.4732,30.5,23.0,25.2,15.2,15.2,14.3,37.1,92,99,69,3.34,1.32,16.76,7.6,0,0,2,2025,Wet Season (Nov-May)
2025-02-06,Sintang,Kalimantan Barat,0.0639,111.4732,28.7,22.9,25.1,6.1,6.1,12.0,25.2,94,99,78,2.45,0.88,12.5,4.08,0,0,2,2025,Wet Season (Nov-May)
2025-02-07,Sintang,Kalimantan Barat,0.0639,111.4732,30.2,23.1,25.9,6.7,6.7,10.2,25.6,89,100,70,3.63,1.26,18.03,9.67,0,0,2,2025,Wet Season (Nov-May)
2025-02-08,Sintang,Kalimantan Barat,0.0639,111.4732,30.6,23.2,25.8,7.9,7.9,9.2,25.2,90,99,70,3.57,1.3,17.66,6.56,0,0,2,2025,Wet Season (Nov-May)
2025-02-09,Sintang,Kalimantan Barat,0.0639,111.4732,29.8,23.4,25.7,4.0,4.0,11.8,28.4,89,99,71,3.56,1.21,17.73,8.92,0,0,2,2025,Wet Season (Nov-May)
2025-02-10,Sintang,Kalimantan Barat,0.0639,111.4732,30.9,23.1,26.3,2.7,2.7,14.7,30.6,85,99,65,4.41,1.55,21.85,11.06,0,0,2,2025,Wet Season (Nov-May)
2025-02-11,Sintang,Kalimantan Barat,0.0639,111.4732,30.6,23.7,26.6,0.6,0.6,10.6,24.1,85,98,66,4.01,1.48,19.23,7.51,1,0,2,2025,Wet Season (Nov-May)
2025-02-12,Sintang,Kalimantan Barat,0.0639,111.4732,31.1,23.2,26.5,1.2,1.2,8.6,23.8,84,98,63,4.32,1.67,21.06,10.0,1,0,2,2025,Wet Season (Nov-May)
2025-02-13,Sintang,Kalimantan Barat,0.0639,111.4732,31.5,23.6,27.0,0.8,0.8,8.6,19.4,83,98,62,4.61,1.77,22.08,11.0,1,0,2,2025,Wet Season (Nov-May)
2025-02-14,Sintang,Kalimantan Barat,0.0639,111.4732,31.1,23.7,26.6,2.1,2.1,9.2,20.5,87,98,67,4.01,1.49,19.63,8.61,0,0,2,2025,Wet Season (Nov-May)
2025-02-15,Sintang,Kalimantan Barat,0.0639,111.4732,31.8,23.9,27.2,0.1,0.1,9.0,19.1,83,99,62,4.48,1.8,21.13,9.7,1,0,2,2025,Wet Season (Nov-May)
2025-02-16,Sintang,Kalimantan Barat,0.0639,111.4732,30.4,24.0,26.6,0.8,0.8,11.0,24.8,87,97,69,3.74,1.36,18.3,10.09,1,0,2,2025,Wet Season (Nov-May)
2025-02-17,Sintang,Kalimantan Barat,0.0639,111.4732,30.4,23.4,26.0,5.7,5.7,8.6,18.0,87,98,66,3.55,1.48,17.06,8.73,0,0,2,2025,Wet Season (Nov-May)
2025-02-18,Sintang,Kalimantan Barat,0.0639,111.4732,30.0,23.6,25.7,8.9,8.9,13.2,27.4,90,99,69,3.76,1.31,18.66,7.31,0,0,2,2025,Wet Season (Nov-May)
2025-02-19,Sintang,Kalimantan Barat,0.0639,111.4732,29.6,23.6,26.0,0.3,0.3,11.1,21.2,87,100,70,3.09,1.26,14.62,5.64,1,0,2,2025,Wet Season (Nov-May)
2025-02-20,Sintang,Kalimantan Barat,0.0639,111.4732,29.7,24.2,26.2,1.2,1.2,5.2,14.8,86,97,67,2.79,1.37,13.16,3.81,1,0,2,2025,Wet Season (Nov-May)
2025-02-21,Sintang,Kalimantan Barat,0.0639,111.4732,31.4,24.0,26.0,26.3,26.3,13.3,38.2,89,99,65,3.99,1.62,19.75,8.0,0,0,2,2025,Wet Season (Nov-May)
2025-02-22,Sintang,Kalimantan Barat,0.0639,111.4732,31.4,24.1,26.5,11.4,11.4,8.8,28.4,88,99,63,4.22,1.68,20.35,8.09,0,0,2,2025,Wet Season (Nov-May)
2025-02-23,Sintang,Kalimantan Barat,0.0639,111.4732,29.4,23.6,25.7,2.7,2.7,11.6,22.7,89,99,70,2.68,1.22,12.8,3.39,0,0,2,2025,Wet Season (Nov-May)
