latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,khg_id,nama_khg,provinsi,kabupaten,peat_depth,depth_cm,fungsi_zona,luas_ha,is_peatland,peat_hazard_multiplier,nearest_station_city,nearest_station_province,station_dist_km,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_temperature_0_to_7cm
2.33387,117.14011,330.88,0.41,0.6,2026-01-21,1700,N20,VIIRS,n,2,283.68,1.77,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Berau,Kalimantan Timur,42.208633101214865,0.378,0.386,0.395,27.9
2.33333,117.14366,302.28,0.41,0.6,2026-01-21,1700,N20,VIIRS,n,2,283.21,1.77,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Berau,Kalimantan Timur,41.828488422157406,0.378,0.386,0.395,27.9
0.70648,117.46251,301.69,0.36,0.58,2026-01-21,1700,N20,VIIRS,n,2,282.02,0.65,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,137.96086476862348,0.324,0.36,0.405,28.8
1.08748,109.10403,299.38,0.62,0.54,2026-01-21,1841,N20,VIIRS,n,2,265.39,1.2,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Singkawang,Kalimantan Barat,24.369270080437442,0.114,0.178,0.244,26.4
1.08661,109.10951,296.42,0.62,0.54,2026-01-21,1841,N20,VIIRS,n,2,264.87,0.65,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Singkawang,Kalimantan Barat,24.62104213773701,0.114,0.178,0.244,26.4
1.08257,109.10323,296.55,0.62,0.54,2026-01-21,1841,N20,VIIRS,n,2,266.21,2.25,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Singkawang,Kalimantan Barat,23.862859875668903,0.114,0.178,0.244,26.4
1.08169,109.10873,299.76,0.62,0.54,2026-01-21,1841,N20,VIIRS,n,2,266.57,1.04,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Singkawang,Kalimantan Barat,24.120197581466925,0.114,0.178,0.244,26.4
1.07678,109.10794,295.86,0.62,0.54,2026-01-21,1841,N20,VIIRS,n,2,265.71,1.04,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Singkawang,Kalimantan Barat,23.621951701246413,0.114,0.178,0.244,26.4
0.42738,109.03017,300.37,0.63,0.54,2026-01-21,1841,N20,VIIRS,n,2,276.81,2.6,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Singkawang,Kalimantan Barat,52.94259836452406,0.114,0.178,0.244,26.4
0.42244,109.02938,313.85,0.63,0.54,2026-01-21,1841,N20,VIIRS,n,2,277.86,2.6,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Singkawang,Kalimantan Barat,53.480668317982065,0.114,0.178,0.244,26.4
0.16659,109.25001,295.84,0.33,0.55,2026-01-21,1841,N20,VIIRS,n,2,272.4,1.06,N,0,KHG_KB_03,KHG S. Mempawah - S. Peniti,KALIMANTAN BARAT,Mempawah,Sedang (100-200 cm),160,Fungsi Budidaya Ekosistem Gambut,72540.0,1,1.15,Pontianak,Kalimantan Barat,23.74490876074691,0.125,0.278,0.35,27.2
0.16201,109.24635,313.09,0.33,0.55,2026-01-21,1841,N20,VIIRS,n,2,273.39,1.06,N,0,KHG_KB_03,KHG S. Mempawah - S. Peniti,KALIMANTAN BARAT,Mempawah,Sedang (100-200 cm),160,Fungsi Budidaya Ekosistem Gambut,72540.0,1,1.15,Pontianak,Kalimantan Barat,23.469473829436115,0.125,0.278,0.35,27.2
0.16155,109.24924,317.91,0.33,0.55,2026-01-21,1841,N20,VIIRS,n,2,278.72,1.06,N,0,KHG_KB_03,KHG S. Mempawah - S. Peniti,KALIMANTAN BARAT,Mempawah,Sedang (100-200 cm),160,Fungsi Budidaya Ekosistem Gambut,72540.0,1,1.15,Pontianak,Kalimantan Barat,23.279600561051335,0.125,0.278,0.35,27.2
-0.08052,109.31853,306.41,0.33,0.56,2026-01-21,1841,N20,VIIRS,n,2,277.77,0.88,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,6.580314897123335,0.125,0.278,0.35,27.2
-0.11499,109.31819,313.68,0.33,0.56,2026-01-21,1841,N20,VIIRS,n,2,282.02,1.7,N,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,10.207711241811255,0.125,0.278,0.35,27.2
-0.14886,109.36791,300.79,0.34,0.56,2026-01-21,1841,N20,VIIRS,n,2,281.41,0.82,N,0,KHG_KB_01,KHG S. Kapuas - S. Terentang,KALIMANTAN BARAT,Kubu Raya,Sangat Dalam (>300 cm),380,Fungsi Lindung Ekosistem Gambut,185420.0,1,1.35,Pontianak,Kalimantan Barat,13.893467744436451,0.125,0.278,0.35,27.2
-0.19884,109.48451,324.96,0.34,0.56,2026-01-21,1841,N20,VIIRS,n,2,281.35,2.71,N,0,KHG_KB_01,KHG S. Kapuas - S. Terentang,KALIMANTAN BARAT,Kubu Raya,Sangat Dalam (>300 cm),380,Fungsi Lindung Ekosistem Gambut,185420.0,1,1.35,Pontianak,Kalimantan Barat,24.80468590076675,0.125,0.278,0.35,27.2
-0.19933,109.48758,310.17,0.34,0.56,2026-01-21,1841,N20,VIIRS,n,2,282.36,2.58,N,0,KHG_KB_01,KHG S. Kapuas - S. Terentang,KALIMANTAN BARAT,Kubu Raya,Sangat Dalam (>300 cm),380,Fungsi Lindung Ekosistem Gambut,185420.0,1,1.35,Pontianak,Kalimantan Barat,25.06427862762611,0.125,0.278,0.35,27.2
-3.76395,115.43255,339.58,0.4,0.37,2026-01-22,541,N20,VIIRS,n,2,290.11,4.92,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Banjarbaru,Kalimantan Selatan,76.12074776251951,0.475,0.532,0.564,28.4
-3.31981,116.05499,329.71,0.39,0.36,2026-01-22,541,N20,VIIRS,n,2,278.81,1.97,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Banjarbaru,Kalimantan Selatan,137.37647274072938,0.475,0.532,0.564,28.4
-3.1627,112.59837,340.65,0.52,0.42,2026-01-22,541,N20,VIIRS,n,2,271.17,10.41,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sampit,Kalimantan Tengah,79.86766508801247,0.311,0.372,0.434,28.0
-3.15889,112.59779,329.2,0.52,0.42,2026-01-22,541,N20,VIIRS,n,2,269.53,4.91,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sampit,Kalimantan Tengah,79.53063385446028,0.311,0.372,0.434,28.0
-2.57028,116.09698,332.55,0.39,0.36,2026-01-22,541,N20,VIIRS,n,2,296.01,5.49,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Balikpapan,Kalimantan Timur,170.03850524092138,0.311,0.351,0.403,28.7
-3.02363,110.90504,334.4,0.44,0.46,2026-01-22,541,N20,VIIRS,n,2,284.77,4.26,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pangkalan Bun,Kalimantan Tengah,87.524118029207,0.094,0.156,0.221,28.2
-2.8899,110.41734,334.36,0.47,0.48,2026-01-22,541,N20,VIIRS,n,2,283.81,4.08,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Ketapang,Kalimantan Barat,126.17586566787449,0.266,0.314,0.376,28.4
-2.08009,115.50211,331.58,0.39,0.36,2026-01-22,541,N20,VIIRS,n,2,289.96,1.88,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Banjarbaru,Kalimantan Selatan,169.45100967359343,0.475,0.532,0.564,28.4
-2.85437,110.264,327.51,0.48,0.48,2026-01-22,541,N20,VIIRS,n,2,281.78,3.94,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Ketapang,Kalimantan Barat,116.7646544019929,0.266,0.314,0.376,28.4
-2.21619,111.0163,342.84,0.42,0.45,2026-01-22,541,N20,VIIRS,n,2,280.75,5.25,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pangkalan Bun,Kalimantan Tengah,86.16261258031886,0.094,0.156,0.221,28.2
-1.67556,114.30919,337.24,0.42,0.38,2026-01-22,541,N20,VIIRS,n,2,277.82,7.28,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Palangkaraya,Kalimantan Tengah,74.30320729187778,0.104,0.253,0.345,30.1
-1.67212,114.30866,339.73,0.42,0.38,2026-01-22,541,N20,VIIRS,n,2,280.33,7.28,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Palangkaraya,Kalimantan Tengah,74.57555333863826,0.104,0.253,0.345,30.1
-1.67268,114.30493,333.57,0.42,0.38,2026-01-22,541,N20,VIIRS,n,2,278.58,4.76,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Palangkaraya,Kalimantan Tengah,74.28087566598376,0.104,0.253,0.345,30.1
-1.67547,114.28622,338.18,0.42,0.38,2026-01-22,541,N20,VIIRS,n,2,279.21,4.18,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Palangkaraya,Kalimantan Tengah,72.82280666380106,0.104,0.253,0.345,30.1
-1.67247,114.3083,343.01,0.42,0.38,2026-01-22,541,N20,VIIRS,n,2,280.76,11.58,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Palangkaraya,Kalimantan Tengah,74.52058479372647,0.104,0.253,0.345,30.1
-1.67591,114.28589,331.11,0.42,0.38,2026-01-22,541,N20,VIIRS,n,2,278.99,4.9,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Palangkaraya,Kalimantan Tengah,72.76179255007534,0.104,0.253,0.345,30.1
-1.7853,111.38978,331.53,0.39,0.44,2026-01-22,541,N20,VIIRS,n,2,280.24,4.07,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pangkalan Bun,Kalimantan Tengah,104.73743611287418,0.094,0.156,0.221,28.2
-1.78127,111.38916,346.52,0.39,0.44,2026-01-22,541,N20,VIIRS,n,2,285.7,38.84,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pangkalan Bun,Kalimantan Tengah,105.18786763266233,0.094,0.156,0.221,28.2
-1.48539,113.28916,329.75,0.46,0.39,2026-01-22,541,N20,VIIRS,n,2,284.32,5.03,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Palangkaraya,Kalimantan Tengah,106.2694117260733,0.104,0.253,0.345,30.1
-1.81273,111.04802,333.63,0.41,0.45,2026-01-22,541,N20,VIIRS,n,2,269.95,3.47,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pangkalan Bun,Kalimantan Tengah,117.35100889652982,0.094,0.156,0.221,28.2
-1.49489,112.98425,334.97,0.47,0.4,2026-01-22,541,N20,VIIRS,n,2,289.07,5.65,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sampit,Kalimantan Tengah,115.51442256838146,0.311,0.372,0.434,28.0
-1.43237,112.73031,336.36,0.49,0.4,2026-01-22,541,N20,VIIRS,n,2,289.51,9.21,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sampit,Kalimantan Tengah,124.79977168280807,0.311,0.372,0.434,28.0
-1.4138,112.80308,332.17,0.48,0.4,2026-01-22,541,N20,VIIRS,n,2,291.67,10.48,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sampit,Kalimantan Tengah,125.51858799256965,0.311,0.372,0.434,28.0
-1.37044,112.86687,331.59,0.48,0.4,2026-01-22,541,N20,VIIRS,n,2,289.55,4.15,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Sampit,Kalimantan Tengah,129.59587399954717,0.311,0.372,0.434,28.0
-1.24692,113.45268,325.11,0.45,0.39,2026-01-22,541,N20,VIIRS,n,2,283.23,2.76,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Palangkaraya,Kalimantan Tengah,118.73113486481431,0.104,0.253,0.345,30.1
-1.10204,114.30568,331.34,0.41,0.37,2026-01-22,541,N20,VIIRS,n,2,280.72,4.36,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Palangkaraya,Kalimantan Tengah,130.9270077572462,0.104,0.253,0.345,30.1
-1.55697,110.80325,332.09,0.43,0.46,2026-01-22,541,N20,VIIRS,n,2,273.29,3.44,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Ketapang,Kalimantan Barat,97.37573775896867,0.266,0.314,0.376,28.4
-1.55276,110.80284,327.34,0.43,0.46,2026-01-22,541,N20,VIIRS,n,2,273.43,5.94,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Ketapang,Kalimantan Barat,97.48626039644351,0.266,0.314,0.376,28.4
-1.55531,110.8037,325.28,0.43,0.46,2026-01-22,541,N20,VIIRS,n,2,273.54,6.21,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Ketapang,Kalimantan Barat,97.48320196533427,0.266,0.314,0.376,28.4
-1.5559,110.79988,340.46,0.43,0.46,2026-01-22,541,N20,VIIRS,n,2,274.6,6.21,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Ketapang,Kalimantan Barat,97.06117397019449,0.266,0.314,0.376,28.4
-0.9399,114.74618,327.0,0.4,0.37,2026-01-22,541,N20,VIIRS,n,2,278.49,2.32,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Palangkaraya,Kalimantan Tengah,169.06712783658568,0.104,0.253,0.345,30.1
-1.08835,113.70774,340.14,0.44,0.38,2026-01-22,541,N20,VIIRS,n,2,279.02,15.48,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Palangkaraya,Kalimantan Tengah,126.90926094118609,0.104,0.253,0.345,30.1
-1.41418,110.11871,328.57,0.47,0.48,2026-01-22,541,N20,VIIRS,n,2,276.19,3.42,D,0,KHG_KB_06,KHG S. Pawan - S. Tolak,KALIMANTAN BARAT,Ketapang,Sangat Dalam (>300 cm),420,Fungsi Lindung Ekosistem Gambut,312500.0,1,1.35,Ketapang,Kalimantan Barat,50.25728265022356,0.266,0.314,0.376,28.4
-1.41483,110.11449,336.33,0.47,0.48,2026-01-22,541,N20,VIIRS,n,2,275.66,7.46,D,0,KHG_KB_06,KHG S. Pawan - S. Tolak,KALIMANTAN BARAT,Ketapang,Sangat Dalam (>300 cm),420,Fungsi Lindung Ekosistem Gambut,312500.0,1,1.35,Ketapang,Kalimantan Barat,50.040973784859524,0.266,0.314,0.376,28.4
-1.12962,109.71377,336.53,0.5,0.49,2026-01-22,542,N20,VIIRS,n,2,275.9,7.59,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Ketapang,Kalimantan Barat,84.31004026713155,0.266,0.314,0.376,28.4
-1.12068,109.71248,332.67,0.5,0.49,2026-01-22,542,N20,VIIRS,n,2,272.62,7.26,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Ketapang,Kalimantan Barat,85.29162721461485,0.266,0.314,0.376,28.4
0.41805,117.50633,328.48,0.4,0.37,2026-01-22,542,N20,VIIRS,n,2,296.31,2.43,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,109.03275099300848,0.31,0.351,0.401,28.7
0.49336,117.24436,337.01,0.4,0.37,2026-01-22,542,N20,VIIRS,n,2,298.36,4.21,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,110.25450492105611,0.31,0.351,0.401,28.7
0.5079,117.2495,330.2,0.4,0.37,2026-01-22,542,N20,VIIRS,n,2,297.17,2.71,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,111.91872450175609,0.31,0.351,0.401,28.7
0.51837,117.2367,347.08,0.4,0.37,2026-01-22,542,N20,VIIRS,n,2,298.66,9.39,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,112.93567118810108,0.31,0.351,0.401,28.7
0.52052,117.16001,326.55,0.4,0.37,2026-01-22,542,N20,VIIRS,n,2,298.0,2.52,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,112.71523901829111,0.31,0.351,0.401,28.7
0.57161,117.22509,335.2,0.4,0.37,2026-01-22,542,N20,VIIRS,n,2,295.29,3.61,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,118.71660987381745,0.31,0.351,0.401,28.7
0.67315,117.08932,328.68,0.4,0.37,2026-01-22,542,N20,VIIRS,n,2,295.04,3.1,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,129.78238105000582,0.31,0.351,0.401,28.7
0.7291,117.08062,347.29,0.4,0.37,2026-01-22,542,N20,VIIRS,n,2,289.81,13.15,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,136.0326484466814,0.31,0.351,0.401,28.7
0.73245,117.08011,337.98,0.4,0.37,2026-01-22,542,N20,VIIRS,n,2,289.07,5.31,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,136.4069214459978,0.31,0.351,0.401,28.7
0.87493,117.97603,331.6,0.42,0.38,2026-01-22,542,N20,VIIRS,n,2,292.98,2.65,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Berau,Kalimantan Timur,153.53712618940634,0.364,0.376,0.393,27.7
0.74143,117.07153,344.21,0.4,0.37,2026-01-22,542,N20,VIIRS,n,2,295.09,16.63,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,137.4545183527767,0.31,0.351,0.401,28.7
0.74532,117.07458,347.13,0.4,0.37,2026-01-22,542,N20,VIIRS,n,2,291.69,8.61,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,137.86635122070513,0.31,0.351,0.401,28.7
0.75872,117.07257,326.74,0.4,0.37,2026-01-22,542,N20,VIIRS,n,2,289.73,1.72,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,139.36392152084167,0.31,0.351,0.401,28.7
0.85875,117.7073,326.76,0.41,0.37,2026-01-22,542,N20,VIIRS,n,2,293.73,2.55,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Berau,Kalimantan Timur,147.3371938519344,0.364,0.376,0.393,27.7
0.70917,116.72442,327.18,0.39,0.36,2026-01-22,542,N20,VIIRS,n,2,293.03,2.6,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,141.50892077141077,0.31,0.351,0.401,28.7
0.77375,117.08118,328.8,0.4,0.37,2026-01-22,542,N20,VIIRS,n,2,288.79,2.17,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,140.9794110393674,0.31,0.351,0.401,28.7
0.71444,116.60279,330.03,0.39,0.36,2026-01-22,542,N20,VIIRS,n,2,281.96,3.01,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,147.03779285618305,0.31,0.351,0.401,28.7
0.92496,117.93388,330.42,0.42,0.38,2026-01-22,542,N20,VIIRS,n,2,297.24,3.07,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Berau,Kalimantan Timur,146.69788463879763,0.364,0.376,0.393,27.7
0.7809,116.99337,341.07,0.39,0.37,2026-01-22,542,N20,VIIRS,n,2,295.59,5.23,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,142.5811977368367,0.31,0.351,0.401,28.7
0.78036,116.98985,331.74,0.39,0.37,2026-01-22,542,N20,VIIRS,n,2,298.24,5.23,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,142.56791293092604,0.31,0.351,0.401,28.7
0.78424,116.99287,329.87,0.39,0.37,2026-01-22,542,N20,VIIRS,n,2,293.34,5.23,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,142.9558849096271,0.31,0.351,0.401,28.7
-0.34378,109.52058,345.3,0.5,0.49,2026-01-22,542,N20,VIIRS,n,2,267.31,6.19,D,0,KHG_KB_01,KHG S. Kapuas - S. Terentang,KALIMANTAN BARAT,Kubu Raya,Sangat Dalam (>300 cm),380,Fungsi Lindung Ekosistem Gambut,185420.0,1,1.35,Pontianak,Kalimantan Barat,40.40553030728312,0.108,0.273,0.348,27.8
0.78759,116.99237,338.97,0.39,0.37,2026-01-22,542,N20,VIIRS,n,2,295.7,6.2,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,143.3316754057701,0.31,0.351,0.401,28.7
0.80284,117.0696,332.01,0.4,0.37,2026-01-22,542,N20,VIIRS,n,2,286.67,2.45,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,144.2720581507092,0.31,0.351,0.401,28.7
0.81161,117.10447,331.48,0.4,0.37,2026-01-22,542,N20,VIIRS,n,2,285.69,1.85,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,145.07654330264765,0.31,0.351,0.401,28.7
0.82317,117.15743,334.3,0.4,0.37,2026-01-22,542,N20,VIIRS,n,2,292.1,3.27,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,146.30272415278463,0.31,0.351,0.401,28.7
0.77986,116.87491,336.59,0.39,0.36,2026-01-22,542,N20,VIIRS,n,2,296.88,4.5,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,144.59651071507827,0.31,0.351,0.401,28.7
0.81819,117.08838,333.19,0.4,0.37,2026-01-22,542,N20,VIIRS,n,2,285.4,2.36,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,145.87072458279115,0.31,0.351,0.401,28.7
0.78521,116.86983,329.2,0.39,0.36,2026-01-22,542,N20,VIIRS,n,2,297.07,7.44,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,145.2945316513085,0.31,0.351,0.401,28.7
0.96732,117.86974,332.73,0.42,0.38,2026-01-22,542,N20,VIIRS,n,2,296.53,2.97,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Berau,Kalimantan Timur,139.93606329732125,0.364,0.376,0.393,27.7
0.81902,116.80025,331.46,0.39,0.36,2026-01-22,542,N20,VIIRS,n,2,294.97,2.01,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Samarinda,Kalimantan Timur,150.73179657850199,0.31,0.351,0.401,28.7
0.87641,117.06518,343.46,0.4,0.37,2026-01-22,542,N20,VIIRS,n,2,283.54,4.77,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Berau,Kalimantan Timur,150.51023961598943,0.364,0.376,0.393,27.7
1.02819,118.01491,337.68,0.42,0.38,2026-01-22,542,N20,VIIRS,n,2,294.21,3.38,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Berau,Kalimantan Timur,139.55775501067706,0.364,0.376,0.393,27.7
-0.15764,110.18865,336.23,0.45,0.47,2026-01-22,542,N20,VIIRS,n,2,285.9,2.51,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Pontianak,Kalimantan Barat,95.04737683392415,0.108,0.273,0.348,27.8
0.92576,117.1634,331.6,0.4,0.37,2026-01-22,542,N20,VIIRS,n,2,289.52,2.4,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Berau,Kalimantan Timur,142.21414138292877,0.364,0.376,0.393,27.7
1.06223,118.00596,327.16,0.42,0.38,2026-01-22,542,N20,VIIRS,n,2,288.37,2.04,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Berau,Kalimantan Timur,135.71643825208673,0.364,0.376,0.393,27.7
1.06107,118.00571,328.01,0.42,0.38,2026-01-22,542,N20,VIIRS,n,2,287.86,2.53,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Berau,Kalimantan Timur,135.82088602815423,0.364,0.376,0.393,27.7
1.07066,117.81155,335.41,0.42,0.38,2026-01-22,542,N20,VIIRS,n,2,295.5,6.39,D,0,,Luar Kawasan KHG,,,Bukan Lahan Gambut (Tanah Mineral),0,,,0,1.0,Berau,Kalimantan Timur,127.06101307715929,0.364,0.376,0.393,27.7
